id,price,property_type,room_type,availability_365,calculated_host_listings_count,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,reviews_per_month,neighbourhood_cleansed,latitude,longitude
1410809570291655930,,Entire condo,Entire home/apt,240,184,within an hour,100,0,,,Élysée,48.8783779,2.3162901
1410841848226285079,,Entire rental unit,Entire home/apt,338,184,within an hour,100,9,4.89,2.37,Élysée,48.87306,2.31932
1412874987431990131,,Entire rental unit,Entire home/apt,102,3,within an hour,100,19,4.89,5.09,Élysée,48.86904073001471,2.3069089955468574
1410073979257543964,,Entire rental unit,Entire home/apt,313,184,within an hour,100,16,4.94,3.58,Élysée,48.8730562,2.3193203
1411548369413701418,,Entire rental unit,Entire home/apt,17,3,within an hour,100,8,5.0,3.38,Élysée,48.8767643,2.3028211
1411598377562719918,,Entire rental unit,Entire home/apt,344,1,within an hour,100,14,4.86,3.41,Élysée,48.88074,2.3238
1414416594048386465,,Entire rental unit,Entire home/apt,325,22,within an hour,99,1,4.0,0.41,Élysée,48.8792692,2.3052846
1414505205076691768,,Entire rental unit,Entire home/apt,351,73,,,11,4.73,3.27,Élysée,48.8731131,2.3011731
1415687117616049831,,Entire rental unit,Entire home/apt,306,10,within an hour,100,9,5.0,2.48,Élysée,48.86713,2.31025
1414603263949216958,,Entire rental unit,Entire home/apt,356,76,within an hour,100,13,4.77,3.15,Élysée,48.8710619,2.2981447
1415924759978193234,,Entire rental unit,Entire home/apt,335,1,within a few hours,100,0,,,Élysée,48.870866057092215,2.311093741958256
1415927031012129518,,Entire rental unit,Entire home/apt,280,1,a few days or more,0,0,,,Élysée,48.8653165,2.3090754
1415035513521013212,,Entire rental unit,Entire home/apt,306,184,within an hour,100,15,4.93,3.98,Élysée,48.8730562,2.3193203
1415137567566944027,,Private room in rental unit,Private room,2,1,within an hour,100,21,4.95,5.12,Élysée,48.8806431,2.3210963
1415158916663104177,,Entire rental unit,Entire home/apt,290,184,within an hour,100,5,3.8,1.22,Élysée,48.8686161,2.3248327
1415224525788381883,,Entire rental unit,Entire home/apt,85,1,within an hour,100,13,4.77,3.64,Élysée,48.88074797936165,2.314937004426581
1416389786426933260,,Entire rental unit,Entire home/apt,330,19,within an hour,98,12,4.75,3.03,Élysée,48.87188351110117,2.299145795794236
1416423485366497833,,Entire rental unit,Entire home/apt,330,19,within an hour,98,13,5.0,3.33,Élysée,48.87165,2.29889
1418111656534400323,,Entire rental unit,Entire home/apt,68,3,within an hour,100,15,4.4,3.98,Élysée,48.86832,2.30646
1416478901360277171,,Entire rental unit,Entire home/apt,358,1,within a day,100,0,,,Élysée,48.87996746777103,2.3246757488130783
1419423470506389393,,Entire rental unit,Entire home/apt,0,1,within a few hours,100,1,5.0,0.29,Élysée,48.88020550269476,2.3133085034668395
1419447855982440719,,Entire rental unit,Entire home/apt,102,141,within an hour,100,1,4.0,0.38,Élysée,48.87397,2.30825
1416602096855950883,,Entire rental unit,Entire home/apt,113,184,within an hour,100,5,5.0,1.27,Élysée,48.87838,2.31629
1416615806984068852,,Entire rental unit,Entire home/apt,357,76,within an hour,100,12,4.75,2.98,Élysée,48.8710619,2.2981447
1419475233282493392,,Private room in rental unit,Private room,243,1,within a few hours,100,1,5.0,0.34,Élysée,48.87049110898771,2.320457008360885
1416909933585825934,,Entire condo,Entire home/apt,81,41,within an hour,99,11,5.0,3.08,Élysée,48.87573061729727,2.317161520269481
1418932648954007731,,Entire rental unit,Entire home/apt,365,1,within an hour,96,0,,,Élysée,48.8731,2.32557
1420396472835819718,,Entire rental unit,Entire home/apt,0,1,,,4,4.75,1.12,Élysée,48.8691106,2.3000719
1419567382823588033,,Entire rental unit,Entire home/apt,28,1,within an hour,100,5,4.8,1.46,Élysée,48.8741905,2.3078116
1421703466332797898,,Entire rental unit,Entire home/apt,161,1,,,11,5.0,2.89,Élysée,48.8764968381786,2.297444494036478
1420091213735377876,,Entire rental unit,Entire home/apt,311,184,within an hour,100,6,4.83,1.61,Élysée,48.8730562,2.3193203
1421803109943229052,,Private room in bed and breakfast,Private room,364,1,within a few hours,100,0,,,Élysée,48.87196659591788,2.3065083067704504
1421862255645469744,,Entire rental unit,Entire home/apt,314,3,within an hour,100,18,4.89,4.7,Élysée,48.8719326,2.3037977
1421872440139851476,,Entire rental unit,Entire home/apt,18,2,within an hour,97,11,4.82,3.33,Élysée,48.8744254,2.3073744
1420180809878081448,,Entire rental unit,Entire home/apt,7,9,within an hour,100,25,4.68,6.58,Élysée,48.87853389684343,2.3021959483541847
1420279413312800752,,Entire rental unit,Entire home/apt,336,137,within an hour,100,5,3.0,1.61,Élysée,48.87263770992472,2.303852794472037
1422323061453713029,,Entire rental unit,Entire home/apt,281,88,within an hour,100,0,,,Élysée,48.8693964,2.3220976
1422323063682997710,,Entire rental unit,Entire home/apt,349,88,within an hour,100,0,,,Élysée,48.8745161,2.2989129
1422408645548318826,,Entire rental unit,Entire home/apt,310,46,within a few hours,79,0,,,Élysée,48.8710833,2.3092461
1423706693484272347,,Entire rental unit,Entire home/apt,331,46,within a few hours,79,0,,,Élysée,48.87498413656602,2.3041769850889704
1423776659857126566,,Entire rental unit,Entire home/apt,339,46,within a few hours,79,0,,,Élysée,48.87559353751437,2.3170520079206014
1421585107536473467,,Entire rental unit,Entire home/apt,4,1,within an hour,100,8,4.25,2.09,Élysée,48.88145,2.32267
1423821424680436293,,Entire rental unit,Entire home/apt,0,1,within an hour,100,4,4.75,1.12,Élysée,48.87286436446696,2.317056767642498
1421649639118341382,,Entire rental unit,Entire home/apt,321,4,within an hour,98,5,4.8,1.92,Élysée,48.8728557,2.3260296
1421651133475715509,,Entire rental unit,Entire home/apt,44,1,within an hour,100,1,4.0,0.47,Élysée,48.8712978,2.3043685
1425269432267311353,,Entire rental unit,Entire home/apt,347,15,within an hour,100,6,4.5,2.95,Élysée,48.87413824061922,2.326216877003445
1425369721884300090,,Entire rental unit,Entire home/apt,352,3,within an hour,100,0,,,Élysée,48.874145508760186,2.305604192743657
1425590235741000045,,Entire rental unit,Entire home/apt,333,25,within an hour,100,8,5.0,2.93,Élysée,48.86958,2.30021
1425880643483923299,,Entire rental unit,Entire home/apt,245,135,within an hour,100,4,5.0,2.55,Élysée,48.8739575,2.3148005
1425915406801195235,,Entire rental unit,Entire home/apt,345,1,within an hour,100,11,4.82,3.67,Élysée,48.8720255,2.3122501
1424806328219700707,,Entire rental unit,Entire home/apt,0,1,within an hour,96,14,4.21,4.47,Élysée,48.87580111238608,2.326440297886484
1425995366458823328,,Entire rental unit,Entire home/apt,175,10,within an hour,100,9,5.0,3.14,Élysée,48.878,2.31613
1427343322915249161,,Room in hotel,Private room,364,2,,,0,,,Élysée,48.8653273,2.3047481
1427464261583014739,,Room in hotel,Private room,240,2,,,0,,,Élysée,48.86505,2.30357
1428139916075702176,,Entire rental unit,Entire home/apt,361,1,,,0,,,Élysée,48.87785,2.31564
1428376216359439289,,Entire rental unit,Entire home/apt,86,2,within an hour,100,0,,,Élysée,48.87597215010329,2.3257957527858792
1429830340355785662,,Entire townhouse,Entire home/apt,86,1,within a few hours,100,7,4.86,4.12,Élysée,48.88232159474701,2.3240826753124817
1429940374253640942,,Entire rental unit,Entire home/apt,302,25,within an hour,100,4,5.0,1.48,Élysée,48.8650822,2.309379
1431821443524108961,,Entire rental unit,Entire home/apt,262,3,within an hour,100,10,5.0,4.84,Élysée,48.87242981064895,2.3056137101865355
1435239253123648231,,Entire rental unit,Entire home/apt,152,1,,,0,,,Élysée,48.86982,2.30532
1434164905331205199,,Entire rental unit,Entire home/apt,103,3,within an hour,100,6,4.17,2.22,Élysée,48.86874215434115,2.307472034542008
1435355959177349075,,Entire rental unit,Entire home/apt,347,1,within a few hours,70,4,5.0,1.35,Élysée,48.87055279832627,2.307681441307068
1434673638985778072,,Entire rental unit,Entire home/apt,5,50,within an hour,99,5,5.0,2.34,Élysée,48.87358,2.31965
1434673966437955316,,Entire rental unit,Entire home/apt,230,144,within an hour,99,0,,,Élysée,48.87179300177528,2.307983772298667
1435483022794480221,,Entire rental unit,Entire home/apt,346,1,within a day,80,0,,,Élysée,48.87394,2.30996
1438354882596219833,,Entire rental unit,Entire home/apt,217,19,within an hour,98,5,4.0,1.67,Élysée,48.8762100244532,2.304912010408794
1437098876993289260,,Entire rental unit,Entire home/apt,267,1,within an hour,100,1,5.0,0.91,Élysée,48.8681706,2.3089835
1437634398289242591,,Entire rental unit,Entire home/apt,304,184,within an hour,100,4,5.0,1.82,Élysée,48.8771453,2.3222537
1437642358695239070,,Entire rental unit,Entire home/apt,315,135,within an hour,100,10,4.5,3.49,Élysée,48.8695209,2.3220831
1437715938306587092,,Entire rental unit,Entire home/apt,0,1,,,0,,,Élysée,48.87414,2.30013
1440419931981654392,,Entire rental unit,Entire home/apt,52,816,within a day,87,0,,,Élysée,48.8715446,2.3162079
1439825816843666425,,Entire rental unit,Entire home/apt,87,7,within a few hours,100,0,,,Élysée,48.87093,2.31648
1440581531424969527,,Entire rental unit,Entire home/apt,123,11,within a day,80,2,5.0,1.05,Élysée,48.87521,2.31909
1441983692348273847,,Entire rental unit,Entire home/apt,290,1,within an hour,100,2,5.0,2.0,Élysée,48.87306,2.31664
1442022720728788122,,Entire rental unit,Entire home/apt,365,11,a few days or more,6,0,,,Élysée,48.87962,2.31528
1442072267958821317,,Entire rental unit,Entire home/apt,324,7,within a few hours,100,0,,,Élysée,48.87300633897394,2.317129009132792
1442972686478148586,,Entire rental unit,Entire home/apt,365,3,within an hour,100,2,3.0,0.72,Élysée,48.8712978,2.3043685
1441178330577429672,,Entire rental unit,Entire home/apt,339,21,within an hour,99,9,4.56,3.46,Élysée,48.87029,2.3099
1443449317606727741,,Entire rental unit,Entire home/apt,306,1,within an hour,100,6,4.83,2.12,Élysée,48.87163,2.30441
1443462588543528253,,Entire rental unit,Entire home/apt,0,1,within an hour,100,3,5.0,1.07,Élysée,48.87847,2.32576
1444909069642177947,,Entire rental unit,Entire home/apt,248,1,within an hour,97,2,5.0,1.43,Élysée,48.87221,2.30287
1444114937736329894,,Entire rental unit,Entire home/apt,76,5,within a day,100,0,,,Élysée,48.88229,2.32461
1447115240165154511,,Entire rental unit,Entire home/apt,346,7,within a few hours,100,1,5.0,0.46,Élysée,48.87280905518852,2.316868896329241
1447115448704584537,,Entire rental unit,Entire home/apt,346,7,within a few hours,100,1,5.0,0.44,Élysée,48.871016310664864,2.316458872377613
1445530233383875749,,Entire rental unit,Entire home/apt,352,184,within an hour,100,4,4.5,1.41,Élysée,48.8716068,2.3045369
1446885812356033084,,Entire condo,Entire home/apt,250,1,within a few hours,70,2,4.0,0.9,Élysée,48.876388,2.3078925
1445745764901025009,,Entire rental unit,Entire home/apt,362,1,within an hour,96,4,4.5,1.41,Élysée,48.87216,2.30625
1447078358432385884,,Entire rental unit,Entire home/apt,226,34,within an hour,100,0,,,Élysée,48.87124,2.31276
1448377783672369194,,Entire rental unit,Entire home/apt,11,2,within an hour,100,2,5.0,0.81,Élysée,48.8719998,2.3068522
1448493740195142866,,Private room in bed and breakfast,Private room,36,1,,,0,,,Élysée,48.86998,2.31214
1448706491877804648,,Entire rental unit,Entire home/apt,321,1,within an hour,100,10,4.4,3.7,Élysée,48.86566320000001,2.3041448
1450097809019292357,,Entire rental unit,Entire home/apt,108,1,within an hour,100,9,5.0,3.65,Élysée,48.87758371786195,2.309658553442397
1449367558809841446,,Entire rental unit,Entire home/apt,332,3,within an hour,100,14,4.93,5.6,Élysée,48.87192,2.3038
1451270137052276578,,Entire rental unit,Entire home/apt,36,1,within a few hours,100,0,,,Élysée,48.8774946,2.3070153
1449380586930329343,,Entire rental unit,Entire home/apt,335,3,within an hour,100,0,,,Élysée,48.87258652172754,2.303488999153448
1451344976382459631,,Entire rental unit,Entire home/apt,322,22,within an hour,100,0,,,Élysée,48.87202,2.30557
1449834136395260689,,Entire rental unit,Entire home/apt,150,1,within a few hours,100,2,5.0,1.3,Élysée,48.8709158,2.3091876
1451451788237650997,,Entire rental unit,Entire home/apt,269,7,within a few hours,100,0,,,Élysée,48.87071,2.31647
1452148309519565043,,Entire rental unit,Entire home/apt,0,64,within an hour,92,2,2.5,1.28,Élysée,48.8798,2.32347
1452253278935747464,,Entire rental unit,Entire home/apt,0,4,within an hour,100,2,5.0,0.91,Élysée,48.8807,2.3191
1450897927381546791,,Entire rental unit,Entire home/apt,160,1,within an hour,90,4,5.0,1.45,Élysée,48.8709700528377,2.3091194386230507
1453760355803553379,,Entire rental unit,Entire home/apt,325,16,within an hour,100,3,5.0,3.0,Élysée,48.8698,2.32068
1453762603322042253,,Entire rental unit,Entire home/apt,336,16,within an hour,100,1,5.0,1.0,Élysée,48.86980010000001,2.3206817
1453768203775143941,,Entire rental unit,Entire home/apt,346,16,within an hour,100,0,,,Élysée,48.86980010000001,2.3206817
1453770653736598729,,Entire rental unit,Entire home/apt,347,16,within an hour,100,1,5.0,1.0,Élysée,48.86980010000001,2.3206817
1453775903223770221,,Entire rental unit,Entire home/apt,343,16,within an hour,100,1,5.0,1.0,Élysée,48.8698,2.32068
1452126592173964145,,Entire rental unit,Entire home/apt,191,3,within an hour,96,0,,,Élysée,48.87816,2.31539
1452767397409974331,,Entire rental unit,Entire home/apt,0,45,within an hour,100,1,5.0,1.0,Élysée,48.87302,2.30538
1452788329900786435,,Entire rental unit,Entire home/apt,289,144,within an hour,99,1,5.0,0.83,Élysée,48.87427,2.32366
1452807794642563785,,Entire rental unit,Entire home/apt,355,12,within an hour,91,1,5.0,0.94,Élysée,48.8715,2.31453
1455582268975192216,,Entire rental unit,Entire home/apt,350,54,within an hour,99,1,4.0,1.0,Élysée,48.871296832729975,2.320915558197028
1453109565549604582,,Entire rental unit,Entire home/apt,339,1,within an hour,100,3,5.0,3.0,Élysée,48.8706459692327,2.304079767669677
1455036619832074441,,Entire rental unit,Entire home/apt,336,13,within an hour,99,5,5.0,5.0,Élysée,48.8712148,2.3235573
1456526492898584461,,Entire rental unit,Entire home/apt,307,69,within an hour,95,0,,,Élysée,48.87237,2.30019
1455226827980363345,,Entire rental unit,Entire home/apt,70,1,within an hour,100,0,,,Élysée,48.87824613409932,2.303049305458675
1457053924950018574,,Private room in rental unit,Private room,41,2,within a few hours,100,4,5.0,1.69,Élysée,48.87267,2.32498
1457158362723563601,,Entire rental unit,Entire home/apt,302,5,within an hour,100,7,3.57,3.13,Élysée,48.8719037,2.3023229
1457355482751445396,,Entire rental unit,Entire home/apt,357,3,within an hour,100,1,5.0,1.0,Élysée,48.8713718,2.3121803
1457429977910555948,,Entire rental unit,Entire home/apt,63,1,within an hour,91,3,4.67,1.84,Élysée,48.8729422,2.3093216
1458571640884772676,,Entire rental unit,Entire home/apt,249,44,within an hour,99,0,,,Élysée,48.871393203399656,2.324381243130502
1458860837023950959,,Entire rental unit,Entire home/apt,340,10,within an hour,100,1,5.0,0.43,Élysée,48.877990242863206,2.301903632681476
1460782659640925759,,Entire rental unit,Entire home/apt,65,1,,,0,,,Élysée,48.88086384761608,2.3210698783800345
1461485491265076141,,Entire rental unit,Entire home/apt,84,1,,,0,,,Élysée,48.87692731217785,2.313362695276737
1462796428491970191,,Private room in condo,Private room,229,3,within an hour,96,5,4.6,2.31,Élysée,48.8777,2.3153
1461638556060600281,,Entire rental unit,Entire home/apt,364,45,within an hour,94,0,,,Élysée,48.86864,2.30453
1463048431503032412,,Entire rental unit,Entire home/apt,329,1,within an hour,91,6,5.0,4.5,Élysée,48.86975,2.30182
1461128058755738014,,Entire rental unit,Entire home/apt,13,1,within an hour,100,3,4.67,3.0,Élysée,48.87036497038041,2.3068370959776217
1461181612216958271,,Entire rental unit,Entire home/apt,345,1,within an hour,100,0,,,Élysée,48.87347,2.31068
1463786267454653333,,Entire rental unit,Entire home/apt,157,1,within an hour,100,5,5.0,2.59,Élysée,48.87485,2.31812
1463895071201109512,,Entire rental unit,Entire home/apt,338,1,within an hour,95,3,5.0,2.43,Élysée,48.8711758,2.3149075
1462235317676963275,,Entire rental unit,Entire home/apt,363,1,within a day,88,0,,,Élysée,48.8751456,2.3064293
1462267501884130159,,Entire rental unit,Entire home/apt,282,9,within an hour,100,4,3.5,2.4,Élysée,48.87473,2.3
1462314086623381697,,Entire rental unit,Entire home/apt,0,7,within a few hours,100,0,,,Élysée,48.87141,2.31706
1464441167232391745,,Entire rental unit,Entire home/apt,365,3,within a few hours,78,0,,,Élysée,48.8670282,2.3044781
1463740246540557008,,Entire rental unit,Entire home/apt,365,1,within a few hours,100,0,,,Élysée,48.8704903998046,2.30367000273081
1465717352120904212,,Entire rental unit,Entire home/apt,310,54,within an hour,99,1,5.0,0.81,Élysée,48.87184544487111,2.3107900982524487
1466625216864382988,,Entire rental unit,Entire home/apt,331,22,within an hour,100,0,,,Élysée,48.874342,2.3005208
1467223561063580483,,Entire rental unit,Entire home/apt,60,2,within an hour,100,2,5.0,2.0,Élysée,48.87114,2.30518
1465193337914427107,,Entire rental unit,Entire home/apt,245,7,within a few hours,100,0,,,Élysée,48.87274,2.31715
1467906670546768728,,Entire rental unit,Entire home/apt,203,1,within an hour,100,2,5.0,2.0,Élysée,48.87631938244658,2.3072716037043963
